person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24.0,1,1,136844.0,0,0,2100.0,5,7.4,0.02,3.0,633,0,0
24.0,1,0,136730.0,0,0,10500.0,5,11.01,0.08,4.0,629,0,0
22.0,1,0,136672.0,0,0,12075.0,3,11.01,0.09,2.0,611,1,0
24.0,1,3,136356.0,3,0,6000.0,1,7.88,0.04,3.0,593,1,0
23.0,0,0,136708.0,2,0,3000.0,1,11.01,0.02,3.0,659,0,0
24.0,1,0,137300.0,4,0,7200.0,1,6.99,0.05,2.0,676,0,0
23.0,0,4,137663.0,0,0,15000.0,1,7.9,0.11,4.0,678,1,0
23.0,0,1,137673.0,4,0,17325.0,1,11.99,0.13,2.0,658,0,0
22.0,0,3,34218.0,0,2,2800.0,1,11.49,0.08,4.0,621,0,0
23.0,1,1,138052.0,0,2,6000.0,5,8.49,0.04,4.0,568,1,0
23.0,1,3,138057.0,0,0,8000.0,1,12.68,0.06,4.0,647,0,0
23.0,1,1,137641.0,2,0,10000.0,4,11.01,0.07,2.0,571,1,0
26.0,0,0,137713.0,0,0,14400.0,4,7.14,0.1,2.0,653,1,0
24.0,0,0,138148.0,3,0,4000.0,5,11.01,0.03,2.0,624,1,0
25.0,1,0,138059.0,4,0,10000.0,1,9.32,0.07,4.0,691,0,0
24.0,0,1,137851.0,3,0,15000.0,0,9.76,0.11,3.0,645,0,0
25.0,1,3,33601.0,1,2,5500.0,5,13.23,0.16,4.0,624,1,0
23.0,1,3,138305.0,0,0,10000.0,1,13.06,0.07,3.0,498,1,0
25.0,1,3,138915.0,2,0,5000.0,0,13.49,0.04,3.0,680,1,0
24.0,1,0,33826.0,0,2,7500.0,5,9.99,0.22,2.0,584,1,0
23.0,0,3,138812.0,3,0,10000.0,1,14.27,0.07,2.0,680,0,0
25.0,1,1,138648.0,4,0,19000.0,0,13.49,0.14,4.0,672,1,0
25.0,1,3,138974.0,3,0,4000.0,4,6.03,0.03,4.0,656,1,0
24.0,1,0,139367.0,2,0,15000.0,5,6.03,0.11,2.0,557,0,0
25.0,1,0,138890.0,0,0,18000.0,4,7.51,0.13,2.0,662,1,0
23.0,0,3,139164.0,0,2,5000.0,1,14.27,0.04,4.0,624,1,0
25.0,1,1,139344.0,5,0,7000.0,0,11.01,0.05,4.0,628,0,0
25.0,0,1,139190.0,3,0,19000.0,3,13.49,0.14,3.0,616,0,0
23.0,1,1,139334.0,1,0,8000.0,5,8.49,0.06,4.0,607,1,0
22.0,1,4,139341.0,1,0,12000.0,5,5.99,0.09,4.0,637,0,0
23.0,1,1,139004.0,0,0,5600.0,0,5.42,0.04,3.0,711,0,0
23.0,0,1,138949.0,2,0,10000.0,1,10.59,0.07,2.0,687,1,0
25.0,1,1,139158.0,0,0,7600.0,1,6.99,0.05,4.0,565,1,0
22.0,0,3,139274.0,0,0,13600.0,5,7.29,0.1,3.0,653,0,0
25.0,0,1,138951.0,3,0,20000.0,1,15.65,0.14,2.0,612,0,0
25.0,0,3,139004.0,1,0,20000.0,5,6.91,0.14,2.0,598,0,0
25.0,1,0,138934.0,1,0,4000.0,3,7.88,0.03,4.0,632,1,0
24.0,0,4,138847.0,5,0,1500.0,2,6.76,0.01,4.0,595,1,0
24.0,1,0,139080.0,0,2,10000.0,2,7.51,0.07,3.0,672,1,0
24.0,0,3,138911.0,1,0,8000.0,0,7.51,0.06,4.0,604,1,0
26.0,1,1,138966.0,8,0,6000.0,5,10.75,0.04,2.0,709,0,0
25.0,0,0,139177.0,2,2,8000.0,5,19.13,0.06,2.0,643,1,0
23.0,1,0,139298.0,3,0,13000.0,1,11.83,0.09,4.0,635,0,0
26.0,1,0,138865.0,8,0,15000.0,2,12.87,0.11,3.0,652,1,0
24.0,1,1,139391.0,5,0,15000.0,1,11.48,0.11,3.0,643,1,0
26.0,0,1,138836.0,4,0,20000.0,1,13.16,0.14,2.0,534,1,0
21.0,0,0,138740.0,0,0,20000.0,0,10.83,0.14,4.0,602,1,0
25.0,0,3,139377.0,4,0,14000.0,5,6.62,0.1,3.0,665,1,0
26.0,1,1,138844.0,1,0,4500.0,0,11.97,0.03,2.0,670,1,0
24.0,1,4,139750.0,2,0,3200.0,1,16.29,0.02,2.0,600,1,0
24.0,1,4,139555.0,0,0,10000.0,2,7.75,0.07,4.0,665,0,0
26.0,1,0,139848.0,3,0,9925.0,0,7.29,0.07,4.0,646,1,0
20.0,1,3,139716.0,0,0,9625.0,0,10.74,0.07,3.0,624,1,0
25.0,0,0,139670.0,1,0,7200.0,2,7.14,0.05,4.0,616,1,0
24.0,1,4,139647.0,3,0,12000.0,4,10.99,0.09,3.0,693,1,0
23.0,1,0,140428.0,1,0,15825.0,1,15.62,0.11,4.0,571,1,0
22.0,1,0,140004.0,0,0,12000.0,0,10.25,0.09,4.0,647,1,0
25.0,0,1,37876.0,3,3,1800.0,1,8.32,0.05,2.0,653,1,0
25.0,1,4,140300.0,3,0,19950.0,5,9.96,0.14,4.0,707,1,0
23.0,1,4,140049.0,1,0,14000.0,4,12.99,0.1,2.0,656,0,0
22.0,1,0,40834.0,0,3,1800.0,1,5.42,0.04,2.0,638,0,0
26.0,0,0,140421.0,7,0,20000.0,5,12.21,0.14,2.0,705,0,0
23.0,1,3,40839.0,0,3,1800.0,1,11.99,0.04,4.0,602,1,0
24.0,0,3,32994.0,0,2,3000.0,5,10.59,0.09,2.0,632,0,0
24.0,0,1,41235.0,0,3,1800.0,4,7.51,0.04,4.0,534,1,0
21.0,0,3,41864.0,0,3,1800.0,1,11.49,0.04,4.0,637,1,0
22.0,0,3,141247.0,0,0,6000.0,1,8.49,0.04,4.0,629,1,0
23.0,1,1,43040.0,4,3,1800.0,1,10.59,0.04,3.0,671,1,0
24.0,0,3,32828.0,5,2,9600.0,5,7.49,0.29,2.0,687,1,0
24.0,1,4,43252.0,4,3,1800.0,3,7.14,0.04,2.0,589,1,0
21.0,1,0,32566.0,3,2,3000.0,0,14.54,0.09,4.0,625,0,0
24.0,1,1,141568.0,1,0,10800.0,3,11.01,0.08,3.0,690,1,0
26.0,1,4,42979.0,2,3,1800.0,3,11.36,0.04,3.0,663,0,0
22.0,0,3,141360.0,0,0,11000.0,1,6.92,0.08,4.0,632,1,0
21.0,0,4,141275.0,0,0,4800.0,4,14.54,0.03,4.0,577,1,0
26.0,1,1,32281.0,3,2,8000.0,2,5.79,0.25,4.0,675,0,0
26.0,0,1,141401.0,4,2,7200.0,5,10.74,0.05,4.0,658,1,0
23.0,0,1,141558.0,0,0,3700.0,3,10.74,0.03,3.0,583,0,0
26.0,0,2,141216.0,2,0,6000.0,2,7.51,0.04,4.0,576,0,0
26.0,1,4,141640.0,2,0,14400.0,3,11.01,0.1,3.0,625,1,0
23.0,0,0,141027.0,0,0,14000.0,5,15.68,0.1,4.0,561,1,0
22.0,0,3,32747.0,0,2,7300.0,4,13.61,0.22,2.0,552,1,0
23.0,0,3,46200.0,2,3,1800.0,0,8.94,0.04,4.0,616,0,0
22.0,0,0,141780.0,0,0,7500.0,1,13.24,0.05,2.0,614,0,0
25.0,0,1,140984.0,4,0,8400.0,5,7.29,0.06,4.0,643,1,0
23.0,1,3,141899.0,0,0,15000.0,1,6.03,0.11,3.0,607,1,0
24.0,0,3,142571.0,3,0,18000.0,5,17.04,0.13,3.0,604,0,0
26.0,1,1,49159.0,5,3,1800.0,5,13.23,0.04,3.0,678,0,0
24.0,0,3,142384.0,2,0,5000.0,2,5.42,0.04,2.0,584,0,0
21.0,1,3,32718.0,0,2,7500.0,3,6.62,0.23,4.0,613,1,0
25.0,0,0,142519.0,3,0,15000.0,2,7.88,0.11,4.0,498,1,0
23.0,1,1,142396.0,0,0,12000.0,4,13.11,0.08,3.0,715,0,0
21.0,1,4,142630.0,2,2,14000.0,5,7.88,0.1,3.0,598,1,0
22.0,0,3,32657.0,1,2,6000.0,3,6.03,0.18,2.0,655,0,0
25.0,1,1,142749.0,0,0,2000.0,0,7.12,0.01,2.0,695,0,0
25.0,0,4,142926.0,0,0,4900.0,0,11.01,0.03,2.0,618,1,0
25.0,1,0,142704.0,0,0,15000.0,0,10.37,0.11,4.0,666,1,0
22.0,1,0,143196.0,0,0,15000.0,3,13.35,0.1,2.0,631,0,0
26.0,1,0,143949.0,2,0,9000.0,0,7.74,0.06,4.0,655,1,0
26.0,1,1,143449.0,2,0,15000.0,5,14.42,0.1,2.0,610,1,0
23.0,0,3,144100.0,1,0,12000.0,1,7.88,0.08,4.0,592,1,0
24.0,0,4,144292.0,6,2,3500.0,2,12.18,0.02,2.0,678,1,0
22.0,1,1,32109.0,0,2,7100.0,1,7.49,0.22,2.0,669,0,0
25.0,0,3,144715.0,4,0,10000.0,1,9.91,0.07,4.0,680,0,0
24.0,1,3,144671.0,0,0,10000.0,1,6.03,0.07,4.0,674,0,0
24.0,0,4,145077.0,3,0,20000.0,5,7.9,0.14,4.0,634,1,0
22.0,1,4,145306.0,1,0,6000.0,1,8.9,0.04,3.0,638,0,0
23.0,0,1,145201.0,0,0,4400.0,5,11.71,0.03,3.0,698,0,0
24.0,0,3,60914.0,0,3,15000.0,3,6.17,0.25,3.0,632,1,0
25.0,1,4,144798.0,2,0,3000.0,2,14.27,0.02,4.0,621,0,0
22.0,1,3,145113.0,0,0,8000.0,1,12.69,0.06,2.0,640,0,0
22.0,0,3,145051.0,0,0,8900.0,4,11.71,0.06,2.0,642,1,0
22.0,0,4,61077.0,0,3,15000.0,1,6.03,0.25,2.0,657,0,0
25.0,1,0,144945.0,1,0,21000.0,2,7.9,0.14,2.0,603,1,0
23.0,1,3,145226.0,0,0,2400.0,1,12.42,0.02,3.0,650,0,0
25.0,0,0,144832.0,4,0,15000.0,1,14.65,0.1,4.0,658,0,0
26.0,1,1,61122.0,6,3,15000.0,1,9.91,0.25,3.0,630,0,0
24.0,0,1,60916.0,1,3,15000.0,1,13.49,0.25,4.0,614,0,0
25.0,1,1,144676.0,3,0,10000.0,3,6.62,0.07,3.0,629,1,0
24.0,1,3,32000.0,4,2,3250.0,1,15.99,0.1,4.0,629,1,0
23.0,0,4,145164.0,0,0,10000.0,0,9.91,0.07,3.0,692,0,0
23.0,0,3,144865.0,0,0,4000.0,1,10.65,0.03,2.0,582,1,0
22.0,0,3,31948.0,0,2,6250.0,5,12.69,0.2,2.0,619,1,0
23.0,1,1,144983.0,0,0,5000.0,5,8.9,0.03,4.0,610,1,0
24.0,1,0,144896.0,3,0,7000.0,2,15.62,0.05,2.0,679,0,0
25.0,1,3,145021.0,2,0,5000.0,3,8.49,0.03,3.0,643,1,0
26.0,0,1,144997.0,4,0,5600.0,2,13.49,0.04,3.0,532,1,0
23.0,1,3,144991.0,3,0,8500.0,3,5.42,0.06,4.0,613,1,0
22.0,0,0,145050.0,2,0,16800.0,1,15.62,0.12,4.0,677,0,0
26.0,1,1,144627.0,0,0,10000.0,5,5.99,0.07,4.0,604,0,0
23.0,1,1,61479.0,4,3,15000.0,4,10.37,0.24,3.0,666,1,0
24.0,1,0,144867.0,0,0,8575.0,4,11.01,0.06,3.0,666,1,0
25.0,1,3,144752.0,3,0,21000.0,4,13.49,0.15,4.0,606,0,0
23.0,1,1,145015.0,4,0,12000.0,1,5.42,0.08,3.0,651,1,0
22.0,0,3,145414.0,1,0,5000.0,3,14.79,0.03,2.0,652,1,0
24.0,1,3,144832.0,2,0,20000.0,1,9.99,0.14,4.0,543,1,0
24.0,1,0,145223.0,4,2,5275.0,1,5.42,0.04,4.0,569,0,0
23.0,1,4,144872.0,1,0,6000.0,3,6.99,0.04,3.0,634,1,0
23.0,1,0,60618.0,1,3,15000.0,5,13.61,0.25,3.0,608,0,0
22.0,1,1,145075.0,2,0,12000.0,5,7.49,0.08,4.0,669,0,0
24.0,0,0,145335.0,2,0,16000.0,4,6.99,0.11,4.0,666,1,0
23.0,0,3,61197.0,0,3,15000.0,4,7.88,0.25,4.0,562,1,0
23.0,0,0,145073.0,1,0,6000.0,3,9.99,0.04,3.0,654,1,0
24.0,1,1,60953.0,2,3,15000.0,5,11.36,0.25,2.0,699,0,0
24.0,1,3,145110.0,1,0,4800.0,3,5.99,0.03,4.0,681,0,0
24.0,1,0,144916.0,2,0,20000.0,4,12.99,0.14,2.0,683,1,0
23.0,0,1,144831.0,2,2,3600.0,5,10.59,0.02,4.0,646,1,0
22.0,1,3,145016.0,0,0,22000.0,3,7.49,0.15,3.0,572,1,0
23.0,0,0,145205.0,2,0,3750.0,0,5.42,0.03,3.0,653,0,0
26.0,1,4,145343.0,3,0,13000.0,1,10.99,0.09,2.0,594,1,0
25.0,0,1,144952.0,4,0,14500.0,3,7.49,0.1,4.0,611,1,0
26.0,1,1,144866.0,1,0,5000.0,3,13.49,0.03,2.0,603,1,0
26.0,1,4,145191.0,0,0,8000.0,1,7.29,0.06,2.0,696,1,0
25.0,0,0,144934.0,3,0,10000.0,4,5.42,0.07,4.0,622,1,0
26.0,1,1,60922.0,2,3,15000.0,5,13.72,0.25,4.0,612,1,0
22.0,0,0,60763.0,0,3,15000.0,5,15.05,0.25,2.0,652,1,0
23.0,1,1,145068.0,0,0,15000.0,0,11.01,0.1,4.0,530,1,0
23.0,0,0,144777.0,3,0,18225.0,1,11.01,0.13,3.0,650,0,0
24.0,1,0,144929.0,2,0,14000.0,2,10.74,0.1,3.0,675,0,0
26.0,0,0,61701.0,2,3,15000.0,2,10.75,0.24,2.0,679,1,0
25.0,0,0,61378.0,5,3,15000.0,5,11.14,0.24,4.0,559,0,0
25.0,1,1,145283.0,4,0,10000.0,4,10.37,0.07,3.0,647,1,0
26.0,0,1,145273.0,5,0,10000.0,3,5.42,0.07,2.0,527,1,0
26.0,1,1,145115.0,2,0,6000.0,1,11.01,0.04,2.0,666,1,0
22.0,0,0,144881.0,0,0,17400.0,1,7.66,0.12,2.0,614,1,0
22.0,1,4,62142.0,0,3,15000.0,0,11.11,0.24,4.0,650,0,0
23.0,0,1,144993.0,0,0,6000.0,5,13.06,0.04,4.0,634,1,0
25.0,0,1,31166.0,1,2,6000.0,5,7.51,0.19,2.0,579,0,0
24.0,0,0,62135.0,0,3,15000.0,3,11.12,0.24,3.0,605,1,0
25.0,1,3,62260.0,2,3,15000.0,5,13.48,0.24,4.0,546,1,0
23.0,0,3,145156.0,0,0,16000.0,0,10.37,0.11,3.0,651,1,0
24.0,1,0,144896.0,3,2,15000.0,4,15.28,0.1,3.0,578,1,0
25.0,1,0,145087.0,3,0,10000.0,0,11.01,0.07,2.0,554,1,0
25.0,0,3,145172.0,1,0,13000.0,1,9.99,0.09,4.0,662,1,0
24.0,1,0,62598.0,1,3,15000.0,1,8.49,0.24,2.0,682,0,0
22.0,0,3,31081.0,0,2,5000.0,5,6.03,0.16,2.0,566,1,0
25.0,0,4,30646.0,3,2,8500.0,1,6.03,0.28,2.0,522,1,0
24.0,0,0,63045.0,2,3,15000.0,3,13.22,0.24,3.0,578,1,0
26.0,1,3,144953.0,3,0,10000.0,1,5.42,0.07,4.0,504,1,0
24.0,1,3,144853.0,0,0,8400.0,0,13.72,0.06,2.0,680,0,0
23.0,1,3,62976.0,0,3,15000.0,5,14.26,0.24,3.0,642,1,0
25.0,1,3,63615.0,4,3,15000.0,1,12.18,0.24,4.0,626,1,0
25.0,0,1,145186.0,6,0,4000.0,3,5.42,0.03,3.0,653,0,0
22.0,1,3,64093.0,0,3,15000.0,1,10.37,0.23,3.0,670,0,0
25.0,1,0,145146.0,2,0,9500.0,0,5.42,0.07,2.0,679,1,0
23.0,0,3,144740.0,0,0,14000.0,1,11.01,0.1,3.0,619,1,0
24.0,0,1,145118.0,3,0,3000.0,3,6.39,0.02,3.0,630,1,0
23.0,0,0,144823.0,2,0,10000.0,5,11.01,0.07,2.0,672,1,0
23.0,0,3,144826.0,0,0,6000.0,1,6.76,0.04,3.0,610,1,0
23.0,0,4,144890.0,3,0,8000.0,1,13.61,0.06,2.0,554,1,0
22.0,1,3,64206.0,0,3,15000.0,4,10.74,0.23,2.0,604,1,0
26.0,1,1,144948.0,2,0,4600.0,4,6.39,0.03,2.0,699,0,0
23.0,1,3,144913.0,2,0,10000.0,3,7.88,0.07,2.0,650,1,0
26.0,1,0,144812.0,8,0,4000.0,0,7.14,0.03,3.0,646,0,0
24.0,1,4,28491.0,0,3,1600.0,1,11.01,0.06,2.0,668,0,0
23.0,1,1,144676.0,1,0,10000.0,1,7.51,0.07,3.0,582,1,0
23.0,0,4,145005.0,3,0,4900.0,0,7.14,0.03,4.0,714,1,0
24.0,1,0,28930.0,1,3,1600.0,1,7.68,0.06,2.0,695,1,0
25.0,1,1,30788.0,2,3,1600.0,0,9.99,0.05,3.0,573,0,0
24.0,1,3,145402.0,2,0,12000.0,4,7.51,0.08,3.0,652,1,0
25.0,0,4,30891.0,7,3,1600.0,3,12.98,0.05,3.0,667,1,0
24.0,0,3,30925.0,1,3,1600.0,4,12.53,0.05,3.0,601,1,0
26.0,0,4,31270.0,4,3,1600.0,5,11.01,0.05,2.0,597,1,0
25.0,1,1,145186.0,2,0,6000.0,2,6.76,0.04,3.0,685,0,0
26.0,1,1,144992.0,2,0,10000.0,2,14.59,0.07,2.0,631,0,0
22.0,1,1,33426.0,0,3,1600.0,0,11.12,0.05,2.0,645,1,0
22.0,0,4,34358.0,2,3,1600.0,3,6.39,0.05,4.0,678,1,0
25.0,0,0,35569.0,3,3,1600.0,3,6.62,0.04,2.0,581,1,0
23.0,0,3,36082.0,2,3,1600.0,1,10.83,0.04,4.0,644,1,0
26.0,1,4,144886.0,4,0,10000.0,4,12.73,0.07,3.0,697,0,0
26.0,1,0,145625.0,0,2,15000.0,4,13.11,0.1,4.0,645,1,0
25.0,1,3,36850.0,6,3,1600.0,4,16.29,0.04,3.0,650,0,0
21.0,0,4,145072.0,0,0,15000.0,5,10.25,0.1,2.0,694,1,0
22.0,0,3,38216.0,0,3,1600.0,3,9.32,0.04,3.0,627,1,0
26.0,1,1,145125.0,1,0,20000.0,4,13.85,0.14,3.0,586,1,0
24.0,0,3,144839.0,0,2,21000.0,2,14.26,0.14,2.0,598,1,0
26.0,0,3,31013.0,4,2,5000.0,1,9.88,0.16,3.0,555,1,0
24.0,1,0,46079.0,1,3,1600.0,0,11.03,0.03,3.0,665,0,0
23.0,1,0,144840.0,0,0,14000.0,5,8.94,0.1,3.0,547,1,0
25.0,1,1,31154.0,1,2,2000.0,5,10.99,0.06,3.0,676,0,0
23.0,1,4,145172.0,3,0,17000.0,4,8.94,0.12,2.0,706,0,0
25.0,1,0,145083.0,4,0,20000.0,2,11.01,0.14,2.0,645,0,0
22.0,0,0,145214.0,0,0,18000.0,3,8.94,0.12,3.0,640,1,0
26.0,1,0,144876.0,0,0,16000.0,0,8.94,0.11,2.0,623,1,0
22.0,1,4,145112.0,0,0,9600.0,3,13.22,0.07,4.0,673,1,0
26.0,0,1,145063.0,4,0,20000.0,2,17.74,0.14,3.0,633,0,0
24.0,0,1,144910.0,2,0,16000.0,4,11.01,0.11,3.0,595,1,0
23.0,0,3,31187.0,0,2,8000.0,1,8.59,0.26,3.0,622,0,0
26.0,1,1,145009.0,1,0,20000.0,2,13.79,0.14,4.0,717,1,0
23.0,1,3,54974.0,2,3,1600.0,5,10.08,0.03,4.0,652,0,0
23.0,0,0,58767.0,4,3,1600.0,1,13.98,0.03,3.0,577,1,0
24.0,0,1,145063.0,2,0,15200.0,5,12.21,0.1,2.0,538,1,0
22.0,0,0,58612.0,2,3,1600.0,3,14.26,0.03,4.0,624,0,0
23.0,1,3,65464.0,3,3,1600.0,1,12.42,0.02,4.0,642,1,0
23.0,1,4,145333.0,0,0,20000.0,3,12.21,0.14,3.0,697,0,0
24.0,1,0,144975.0,2,0,16000.0,0,9.63,0.11,2.0,567,1,0
23.0,0,0,72824.0,0,3,1600.0,3,13.99,0.02,4.0,626,0,0
24.0,1,0,144837.0,3,0,2500.0,1,11.01,0.02,3.0,608,1,0
24.0,0,0,75402.0,5,3,1600.0,3,13.85,0.02,4.0,644,1,0
25.0,0,3,145342.0,1,0,20000.0,2,11.14,0.14,4.0,613,1,0
24.0,0,1,144766.0,1,0,9500.0,2,11.66,0.07,2.0,565,1,0
25.0,1,3,144870.0,2,2,3000.0,1,10.14,0.02,3.0,625,1,0
23.0,0,3,85059.0,0,3,1600.0,0,11.14,0.02,4.0,549,1,0
22.0,1,3,99292.0,0,3,1600.0,1,11.89,0.02,2.0,659,0,0
24.0,0,3,145176.0,1,0,12000.0,1,11.01,0.08,4.0,687,1,0
22.0,1,0,145790.0,0,0,20000.0,1,14.96,0.14,2.0,690,1,0
21.0,0,1,31426.0,3,2,5000.0,5,7.51,0.16,2.0,607,1,0
22.0,1,4,42329.0,1,3,1550.0,5,15.21,0.04,3.0,610,0,0
25.0,1,3,146433.0,1,2,15000.0,1,13.11,0.1,4.0,619,1,0
26.0,1,4,33481.0,0,3,1525.0,3,15.23,0.05,3.0,645,1,0
25.0,1,3,146210.0,6,0,13600.0,3,11.99,0.09,2.0,571,1,0
25.0,0,0,146223.0,3,0,13000.0,5,11.01,0.09,2.0,669,1,0
23.0,1,4,146357.0,2,0,3600.0,4,5.79,0.02,4.0,676,1,0
24.0,0,4,146097.0,1,0,20400.0,1,10.75,0.14,2.0,708,0,0
22.0,0,3,15170.0,2,3,1500.0,5,6.99,0.1,2.0,647,1,0
25.0,1,1,146028.0,3,0,3600.0,1,11.83,0.02,3.0,665,1,0
23.0,1,3,30690.0,0,2,2600.0,5,11.86,0.08,4.0,663,1,0
23.0,1,4,17716.0,0,3,1500.0,0,11.01,0.08,4.0,580,0,0
21.0,0,3,146169.0,0,0,7750.0,0,11.01,0.05,4.0,564,1,0
23.0,0,4,17618.0,2,3,1500.0,3,8.88,0.09,2.0,660,0,0
25.0,1,3,147236.0,0,0,15000.0,2,10.37,0.1,3.0,665,0,0
22.0,1,3,30713.0,3,2,4525.0,4,7.51,0.15,4.0,524,1,0
23.0,0,1,147297.0,1,0,16000.0,1,13.49,0.11,2.0,671,0,0
25.0,1,3,31196.0,4,2,9000.0,5,11.01,0.29,3.0,668,1,0
22.0,1,3,30846.0,1,2,5000.0,5,11.89,0.16,2.0,654,0,0
22.0,1,3,147405.0,2,0,6000.0,3,6.92,0.04,2.0,656,1,0
23.0,0,1,147356.0,0,0,12000.0,4,7.29,0.08,3.0,664,0,0
26.0,0,0,147841.0,5,0,4800.0,1,11.01,0.03,3.0,676,0,0
22.0,1,1,30503.0,0,2,4750.0,4,10.0,0.16,4.0,657,1,0
25.0,1,3,147434.0,1,0,20000.0,4,13.23,0.14,4.0,605,0,0
26.0,0,3,18402.0,5,3,1500.0,4,9.25,0.08,4.0,683,0,0
21.0,0,1,19800.0,0,3,1500.0,1,11.86,0.08,2.0,621,1,0
26.0,0,3,147568.0,4,0,6000.0,4,7.51,0.04,2.0,508,1,0
25.0,0,1,147412.0,1,0,10000.0,4,13.57,0.07,4.0,596,0,0
25.0,0,3,147096.0,3,0,10000.0,3,8.94,0.07,4.0,554,1,0
21.0,0,1,20031.0,0,3,1500.0,1,11.01,0.07,3.0,666,1,0
23.0,1,0,147360.0,2,0,11200.0,1,10.99,0.08,3.0,668,1,0
25.0,0,3,20868.0,0,3,1500.0,3,6.91,0.07,4.0,574,1,0
24.0,1,1,148216.0,4,0,8000.0,4,12.68,0.05,4.0,673,1,0
22.0,1,0,148689.0,0,0,7000.0,1,7.51,0.05,4.0,629,0,0
24.0,1,3,148677.0,1,0,4750.0,4,10.99,0.03,3.0,599,1,0
21.0,1,4,22662.0,1,3,1500.0,0,12.61,0.07,2.0,671,1,0
26.0,1,0,22862.0,2,3,1500.0,1,11.36,0.07,2.0,639,1,0
21.0,0,1,22724.0,0,3,1500.0,4,12.87,0.07,4.0,636,1,0
26.0,0,1,149810.0,3,0,2000.0,3,5.42,0.01,4.0,703,0,0
25.0,1,3,149973.0,0,2,10000.0,2,6.54,0.07,3.0,644,1,0
23.0,0,1,149477.0,1,0,16000.0,3,6.03,0.11,4.0,689,1,0
26.0,0,1,23273.0,6,3,1500.0,1,5.42,0.06,4.0,601,1,0
25.0,0,1,149623.0,4,2,2000.0,3,11.01,0.01,4.0,697,1,0
24.0,0,0,149887.0,0,0,12000.0,1,10.36,0.08,4.0,661,1,0
22.0,0,1,29692.0,0,2,8000.0,5,7.51,0.27,3.0,673,0,0
22.0,0,3,150077.0,0,0,11000.0,3,11.01,0.07,3.0,590,1,0
26.0,0,1,150185.0,7,0,6000.0,4,10.62,0.04,2.0,533,1,0
26.0,1,0,150801.0,4,0,15000.0,4,7.29,0.1,3.0,667,0,0
23.0,1,1,150715.0,1,0,5000.0,0,6.62,0.03,3.0,659,0,0
23.0,1,4,150836.0,3,0,14400.0,5,11.01,0.1,2.0,597,1,0
23.0,1,0,29501.0,1,2,6000.0,5,15.23,0.2,2.0,612,1,0
23.0,1,3,29962.0,0,2,5000.0,1,7.49,0.17,2.0,641,0,0
25.0,0,0,151045.0,4,0,20000.0,1,11.71,0.13,4.0,655,1,0
25.0,1,0,151139.0,5,2,15000.0,4,7.9,0.1,3.0,670,1,0
23.0,1,3,24983.0,3,3,1500.0,0,9.62,0.06,3.0,670,1,0
25.0,0,3,29519.0,2,2,6000.0,2,5.42,0.2,3.0,632,0,0
24.0,1,1,24996.0,6,3,1500.0,3,13.35,0.06,4.0,694,1,0
22.0,1,3,26451.0,1,3,1500.0,3,11.86,0.06,2.0,616,1,0
25.0,0,1,150990.0,1,0,12000.0,4,9.91,0.08,3.0,650,0,0
22.0,1,3,30072.0,0,2,4200.0,0,15.62,0.14,2.0,663,1,0
24.0,1,0,28633.0,0,3,1500.0,0,7.68,0.05,2.0,621,1,0
21.0,1,3,29934.0,0,3,1500.0,1,11.01,0.05,3.0,504,1,0
24.0,1,4,29813.0,4,3,1500.0,1,11.01,0.05,3.0,699,1,0
23.0,0,3,29624.0,0,3,1500.0,5,11.49,0.05,2.0,585,1,0
25.0,0,0,151165.0,3,0,14000.0,4,11.01,0.09,4.0,614,1,0
25.0,1,3,150921.0,4,0,10000.0,5,5.99,0.07,3.0,620,1,0
21.0,1,3,30057.0,0,3,1500.0,1,13.85,0.05,4.0,627,1,0
23.0,0,0,151096.0,3,0,5000.0,1,11.01,0.03,2.0,638,0,0
26.0,1,0,31218.0,2,3,1500.0,3,13.49,0.05,2.0,633,1,0
26.0,0,1,150986.0,5,2,6000.0,3,5.42,0.04,4.0,615,1,0
26.0,0,0,151107.0,3,0,10200.0,4,7.49,0.07,4.0,586,1,0
22.0,1,3,32558.0,0,3,1500.0,1,11.11,0.05,3.0,535,1,0
24.0,0,1,151029.0,2,0,15000.0,4,7.66,0.1,3.0,650,0,0
21.0,0,3,150747.0,0,0,6000.0,4,5.79,0.04,2.0,599,0,0
25.0,0,4,64703.0,4,3,15000.0,1,14.27,0.23,2.0,605,0,0
26.0,1,1,151220.0,8,0,14800.0,4,11.01,0.1,3.0,542,1,0
26.0,1,1,64743.0,1,3,15000.0,5,10.39,0.23,4.0,608,1,0
25.0,0,0,150996.0,2,0,12000.0,4,11.11,0.08,3.0,690,1,0
23.0,1,3,65583.0,1,3,15000.0,1,13.47,0.23,2.0,560,1,0
23.0,1,1,67378.0,0,3,15000.0,1,14.83,0.22,2.0,682,0,0
23.0,1,3,151140.0,3,0,10000.0,3,9.99,0.07,2.0,664,1,0
24.0,1,3,66743.0,0,3,15000.0,3,11.14,0.22,4.0,602,0,0
26.0,0,0,66901.0,5,3,15000.0,3,11.12,0.22,2.0,619,1,0
25.0,0,1,150663.0,1,2,12000.0,5,7.88,0.08,3.0,668,0,0
